Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Address,City,State,Zip,Phone,NCES Number,Create Date
2017,15,Montgomery,0226,Beverly Farms Elementary,E,8501 Post Oak Road,Potomac,MD,208543548,3014691050,240048000786,20170814
2017,15,Montgomery,0227,Ritchie Park Elementary,E,1514 Dunster Rd,Rockville,MD,208540000,3012798475,240048000904,20170814
2017,15,Montgomery,0228,Herbert Hoover Middle,M,8810 Post Oak Rd,Potomac,MD,20854,3014691010,240048000849,20170814
2017,15,Montgomery,0229,College Gardens Elementary,E,1700 Yale Place,Rockville,MD,20850,3012798470,240048000810,20170814
2017,15,Montgomery,0230,Rockville High,H,2100 Baltimore Rd,Rockville,MD,208510000,3015178105,240048000912,20170814
2017,15,Montgomery,0232,Tilden Middle School,M,11211 Old Georgetown Rd,Rockville,MD,208523201,3012305930,240048001450,20170814
2017,15,Montgomery,0233,Fallsmead Elementary,E,1800 Greenplace Ter,Rockville,MD,208502942,3012794984,240048000827,20170814
2017,15,Montgomery,0234,Thomas S. Wootton High,H,2100 Wootton Pkwy,Rockville,MD,208503037,3012798550,240048000934,20170814
2017,15,Montgomery,0235,Wayside Elementary,E,5701 Grosvenor Lane,Bethesda,MD,20814,3012798484,240048000945,20170814
2017,15,Montgomery,0237,Robert Frost Middle School,M,9201 Scott Dr,Rockville,MD,208503441,3012793949,240048001447,20170814
2017,15,Montgomery,0238,Cold Spring Elementary,E,9201 Falls Chapel Way,Potomac,MD,208543059,3012798480,240048000809,20170814
2017,15,Montgomery,0239,Alternative Programs,MH,14501 Avery Road,Rockville,MD,20853,3012794920,240048001451,20170814
2017,15,Montgomery,0241,DuFief Elementary,E,15001 Dufief Dr,Gaithersburg,MD,208782499,3012794980,240048000819,20170814
2017,15,Montgomery,0242,Dr. Sally K. Ride Elementary,E,21301 Seneca Crossing Dr,Germantown,MD,208760000,3013530994,240048000191,20170814
2017,15,Montgomery,0244,Thurgood Marshall Elementary,E,12260 Mcdonald Chapel Dr,Gaithersburg,MD,208780000,3016708282,240048000404,20170814
2017,15,Montgomery,0246,Northwest High,H,13501 Richter Farm Rd,Germantown,MD,20874,3016014660,240048001040,20170814
2017,15,Montgomery,0247,John H. Poole Middle,M,17014 Tom Fox Ave,Poolesville,MD,208370000,3019727979,240048000861,20170814
2017,15,Montgomery,0248,Forest Oak Middle,M,651 Saybrooke Oaks Blvd,Gaithersburg,MD,20877,3016708242,240048000644,20170814
2017,15,Montgomery,0249,Clarksburg High,H,22500 Wims Rd,Clarksburg,MD,20871,3014443000,240048001541,20170814
2017,15,Montgomery,0302,Burtonsville Elementary,E,15516 Old Columbia Pike,Burtonsville,MD,208660000,3019895654,240048000794,20170814
2017,15,Montgomery,0303,Fairland Elementary,E,14315 Fairdale Rd,Silver Spring,MD,209050000,3019895658,240048000826,20170814
2017,15,Montgomery,0304,Broad Acres Elementary,E,710 Beacon Rd,Silver Spring,MD,209030000,3014317616,240048000788,20170814
2017,15,Montgomery,0305,Jackson Road Elementary,E,900 Jackson Rd,Silver Spring,MD,209042807,3019895650,240048000854,20170814
2017,15,Montgomery,0307,Roscoe R Nix Elementary,E,1100 Corliss St,Silver Spring,MD,20903,3014225070,240048001572,20170814
2017,15,Montgomery,0308,Cloverly Elementary,E,800 Briggs Chaney Rd,Silver Spring,MD,20905,3019895770,240048001524,20170814
2017,15,Montgomery,0309,Burnt Mills Elementary,E,11211 Childs St,Silver Spring,MD,209014432,3016498192,240048090452,20170814
2017,15,Montgomery,0310,Cannon Road Elementary,E,901 Cannon Road,Silver Spring,MD,20904,3019895662,240048000797,20170814
2017,15,Montgomery,0311,Francis Scott Key Middle,M,910 Schindler Drive,Silver Spring,MD,20903,3014225600,240048090453,20170814
2017,15,Montgomery,0312,William Tyler Page Elementary,E,13400 Tamarack Rd,Silver Spring,MD,209040000,3019895672,240048000955,20170814
2017,15,Montgomery,0313,Galway Elementary,E,12612 Galway Dr,Silver Spring,MD,209041799,3015952930,240048000839,20170814
2017,15,Montgomery,0315,Paint Branch High,H,14121 Old Columbia Pike,Burtonsville,MD,208661799,3013889900,240048000890,20170814
2017,15,Montgomery,0316,Stonegate Elementary,E,14811 Notley Rd,Silver Spring,MD,20905,3019895668,240048000929,20170814
2017,15,Montgomery,0321,James Hubert Blake High,H,300 Norwood Rd,Silver Spring,MD,20905,3018791300,240048001044,20170814
2017,15,Montgomery,0333,Benjamin Banneker Middle,M,14800 Perrywood Dr,Burtonsville,MD,208661828,3019895747,240048000783,20170814
2017,15,Montgomery,0334,Greencastle Elementary,E,13611 Robey Rd,Silver Spring,MD,209044829,3015952940,240048001510,20170814
2017,15,Montgomery,0335,Briggs Chaney Middle,M,1901 Rainbow Dr,Silver Spring,MD,209050000,3019896000,240048090450,20170814
2017,15,Montgomery,0336,Little Bennett Elementary,E,23930 Burdette Forest Rd,Clarksburg,MD,20871,3015405535,240048001543,20170814
2017,15,Montgomery,0337,"William B. Gibbs, Jr.",E,12615 Royal Crown Drive,Germantown,MD,20876,3013530800,240048001673,20170814
2017,15,Montgomery,0340,Great Seneca Creek Elementary,E,13010 Dairymaid Dr,Germantown,MD,20874,3013538500,240048001567,20170814
2017,15,Montgomery,0341,Wilson Wims Elementary School,E,12520 Blue Sky Drive,Clarksburg,MD,20871,3016014921,240048001721,20170814
2017,15,Montgomery,0345,Hallie Wells Middle School,M,11701 Little Seneca Parkway,Clarksburg,MD,20871,3012844800,240048001739,20170814
2017,15,Montgomery,0351,Darnestown Elementary,E,15030 Turkey Foot Rd,Gaithersburg,MD,208783901,3018407157,240048000817,20170814
2017,15,Montgomery,0360,Jones Lane Elementary,E,15110 Jones Ln,Gaithersburg,MD,208783719,3018408160,240048010503,20170814
2017,15,Montgomery,0401,Bethesda Elementary,E,7600 Arlington Rd,Bethesda,MD,208140000,3016574979,240048000785,20170814
2017,15,Montgomery,0403,Chevy Chase Elementary,E,4015 Rosemary St,Chevy Chase,MD,208150000,3016574994,240048000803,20170814
2017,15,Montgomery,0405,Somerset Elementary,E,5811 Warwick Pl,Chevy Chase,MD,208150000,3016574985,240048000923,20170814
2017,15,Montgomery,0406,Bethesda-Chevy Chase High,H,4301 East-West Hwy,Bethesda,MD,208140000,2404976300,240048000784,20170814
2017,15,Montgomery,0408,Westbrook Elementary,E,5110 Allan Ter,Bethesda,MD,208161612,3013206506,240048000948,20170814
2017,15,Montgomery,0410,Bradley Hills Elementary,E,8701 Hartsdale Ave,Bethesda,MD,20817,3015716966,240048000787,20170814
2017,15,Montgomery,0412,Westland Middle,M,5511 Massachusetts Ave,Bethesda,MD,208161932,3013206515,240048000949,20170814
2017,15,Montgomery,0413,North Bethesda Middle,M,8935 Bradmoor Dr,Bethesda,MD,208170000,3015713883,240048001118,20170814
2017,15,Montgomery,0415,North Chevy Chase Elementary,E,3700 Jones Bridge Rd,Chevy Chase,MD,208155799,3016574950,240048001452,20170814
2017,15,Montgomery,0417,Wood Acres Elementary,E,5800 Cromwell Drive,Bethesda,MD,20816,3013206502,240048000958,20170814
2017,15,Montgomery,0419,Burning Tree Elementary,E,7900 Beech Tree Rd,Bethesda,MD,208170000,3013206510,240048000793,20170814
2017,15,Montgomery,0420,Bannockburn Elementary,E,6520 Dalroy Ln,Bethesda,MD,208175410,3013206555,240048000779,20170814
2017,15,Montgomery,0422,Wyngate Elementary,E,9300 Wadsworth Dr,Bethesda,MD,208170000,3015716979,240048000963,20170814
2017,15,Montgomery,0424,Walter Johnson High,H,6400 Rock Spring Dr,Bethesda,MD,208141991,3018037100,240048000942,20170814
2017,15,Montgomery,0425,Ashburton Elementary,E,6314 Lone Oak Dr,Bethesda,MD,208171746,3015716959,240048000776,20170814
2017,15,Montgomery,0427,Walt Whitman High,H,7100 Whittier Blvd,Bethesda,MD,208176199,3013206600,240048000941,20170814
2017,15,Montgomery,0428,Thomas W. Pyle Middle School,M,6311 Wilson Lane,Bethesda,MD,20817,3013206540,240048009000,20170814
2017,15,Montgomery,0501,Sherwood Elementary,E,1401 Olney-Sandy Spring Rd,Sandy Spring,MD,208601328,3019243195,240048000920,20170814
2017,15,Montgomery,0502,Olney Elementary,E,3401 Queen Mary Dr,Olney,MD,208322204,3019243126,240048000889,20170814
2017,15,Montgomery,0503,Sherwood High,H,300 Olney-Sandy Spring Rd,Sandy Spring,MD,208600000,3019243200,240048000921,20170814
2017,15,Montgomery,0504,Westover Elementary,E,401 Hawkesbury Ln,Silver Spring,MD,209046305,3019895676,240048000950,20170814
2017,15,Montgomery,0505,Lucy V. Barnsley Elementary,E,14516 Nadine Dr,Rockville,MD,208532363,3014602121,240048000868,20170814
2017,15,Montgomery,0506,Flower Valley Elementary,E,4615 Sunflower Dr,Rockville,MD,208531751,3019243135,240048000830,20170814
2017,15,Montgomery,0507,William H. Farquhar Middle,M,17017 Batchellors Forest Rd,Olney,MD,20832,3019243100,240048000957,20170814
2017,15,Montgomery,0508,Candlewood Elementary,E,7210 Osprey Drive,Rockville,MD,208551978,3018407167,240048000796,20170814
2017,15,Montgomery,0510,Col. Zadok Magruder High,H,5939 Muncaster Mill Rd,Rockville,MD,208551735,3018404600,240048000808,20170814
2017,15,Montgomery,0511,Cashell Elementary,E,17101 Cashell Rd,Rockville,MD,208531054,3019243130,240048000800,20170814
2017,15,Montgomery,0512,Greenwood Elementary,E,3336 Gold Mine Rd,Brookeville,MD,208332713,3019243145,240048000846,20170814
2017,15,Montgomery,0513,Belmont Elementary,E,19528 Olney Mill Rd,Olney,MD,208321111,3019243140,240048000782,20170814
2017,15,Montgomery,0514,Judith A. Resnik Elementary,E,7301 Hadley Farms Drive,Gaithersburg,MD,208790000,3016708200,240048090479,20170814
2017,15,Montgomery,0517,Sligo Creek Elementary,E,500 Schuyler Rd,Silver Spring,MD,209100000,3015622722,240048001122,20170814
2017,15,Montgomery,0518,Brooke Grove Elementary,E,2700 Spartan Rd,Olney,MD,208321507,3019243154,240048090451,20170814
2017,15,Montgomery,0521,Shady Grove Middle,M,8100 Midcounty Hgwy,Gaithersburg,MD,208770000,3015487540,240048001127,20170814
2017,15,Montgomery,0522,Lakelands Park Middle,M,1200 Main St,Gaithersburg,MD,20878,3016701400,240048001441,20170814
2017,15,Montgomery,0523,Spark M. Matsunaga Elementary School,E,13902 Bromfield Rd,Germantown,MD,208740000,3016014350,240048001181,20170814
2017,15,Montgomery,0525,MCPS Transitions School,H,11721 Kemp Mill Rd,Silver Spring,MD,209020000,3016498008,240048001365,20170814
2017,15,Montgomery,0545,Watkins Mill High,H,10301 Apple Ridge Rd,Gaithersburg,MD,20879,3018403959,240048001525,20170814
2017,15,Montgomery,0546,Goshen Elementary,E,8701 Warfield Rd,Gaithersburg,MD,208820000,3018408165,240048001511,20170814
2017,15,Montgomery,0549,Flower Hill Elementary,E,18425 Flower Hill Way,Gaithersburg,MD,208794600,3018407161,240048001454,20170814
2017,15,Montgomery,0551,Gaithersburg High,H,101 Education Blvd,Gaithersburg,MD,208772392,3012844500,240048000838,20170814
2017,15,Montgomery,0552,Washington Grove Elementary,E,8712 Oakmont St,Gaithersburg,MD,208771236,3018407120,240048000943,20170814
2017,15,Montgomery,0553,Gaithersburg Elementary,E,35 N Summit Ave,Gaithersburg,MD,208772921,3018407136,240048000836,20170814
2017,15,Montgomery,0554,Gaithersburg Middle,M,2 Teachers' Way,Gaithersburg,MD,208773499,3018404554,240048000837,20170814
2017,15,Montgomery,0555,Rosemont Elementary,E,16400 Alden Ave,Gaithersburg,MD,208770000,3018407123,240048000916,20170814
2017,15,Montgomery,0556,Mill Creek Towne Elementary,E,17700 Park Mill Dr,Rockville,MD,208550000,3018407149,240048000875,20170814
2017,15,Montgomery,0557,Montgomery Village Middle School,M,19300 Watkins Mill Rd,Montgomery Village,MD,208860000,3018404660,240048000879,20170814
2017,15,Montgomery,0558,Whetstone Elementary,E,19201 Thomas Farm Rd,Gaithersburg,MD,208792018,3018407191,240048000953,20170814
2017,15,Montgomery,0559,Brown Station Elementary,E,18100 Washington Grove Lane,Gaithersburg,MD,20877,3018407172,240048000792,20170814
2017,15,Montgomery,0561,Watkins Mill Elementary,E,19001 Watkins Mill Rd,Montgomery Village,MD,20886,3018407181,240048000944,20170814
2017,15,Montgomery,0562,Redland Middle,M,6505 Muncaster Mill Rd,Rockville,MD,208551539,3018404680,240048000901,20170814
2017,15,Montgomery,0563,Summit Hall Elementary,E,101 W Deer Park Rd,Gaithersburg,MD,208771850,3018407127,240048000931,20170814
2017,15,Montgomery,0564,South Lake Elementary,E,18201 Contour Rd,Gaithersburg,MD,208772601,3018407141,240048000924,20170814
2017,15,Montgomery,0565,Sequoyah Elementary,E,17301 Bowie Mill Rd,Derwood,MD,208551672,3018405335,240048090456,20170814
2017,15,Montgomery,0566,Fields Road Elementary,E,1 School Dr,Gaithersburg,MD,208782809,3018407131,240048000829,20170814
2017,15,Montgomery,0568,Stedwick Elementary,E,10631 Stedwick Rd,Montgomery Village,MD,20886,3018407187,240048000927,20170814
2017,15,Montgomery,0569,Strawberry Knoll Elementary,E,18820 Strawberry Knoll Rd,Gaithersburg,MD,208791700,3018407112,240048001512,20170814
2017,15,Montgomery,0570,Diamond Elementary,E,4 Marquis Dr,Gaithersburg,MD,208781838,3018407177,240048000818,20170814
2017,15,Montgomery,0587,PEP - Itinerant,,12900 Middlebrook Rd Rm 3305,Germantown,MD,20874,3012792026,240048001635,20170814
2017,15,Montgomery,0601,Potomac Elementary,E,10311 River Rd,Potomac,MD,208540000,3014691042,240048000898,20170814
2017,15,Montgomery,0602,Winston Churchill High,H,11300 Gainsborough Rd,Potomac,MD,208543799,3014691200,240048000956,20170814
2017,15,Montgomery,0603,Seven Locks Elementary,E,9500 Seven Locks Road,Bethesda,MD,20817,3014691038,240048000919,20170814
2017,15,Montgomery,0604,Carderock Springs Elementary,E,7401 Persimmon Tree Lane,Bethesda,MD,20817,3014691034,240048000798,20170814
2017,15,Montgomery,0606,Cabin John Middle School,M,10701 Gainsborough Road,Potomac,MD,20854,3014691150,240048001526,20170814
2017,15,Montgomery,0607,Bells Mill Elementary,E,8225 Bells Mill Rd,Potomac,MD,208544066,3014691046,240048000781,20170814
2017,15,Montgomery,0647,Silver Spring International Middle,M,313 Wayne Ave,Silver Spring,MD,209100000,3016506544,240048001128,20170814
2017,15,Montgomery,0652,Monocacy Elementary,E,18801 Barnesville Road,Dickerson,MD,208420000,3019727990,240048000876,20170814
2017,15,Montgomery,0653,Stone Mill Elementary,E,14323 Stonebridge View Dr,North Potomac,MD,208780000,3012794975,240048001513,20170814
2017,15,Montgomery,0701,Damascus High,H,25921 Ridge Rd,Damascus,MD,208721846,3012537030,240048001455,20170814
2017,15,Montgomery,0702,Damascus Elementary,E,10201 Bethesda Church Rd,Damascus,MD,208721739,3012537080,240048000815,20170814
2017,15,Montgomery,0703,Cedar Grove Elementary,E,24001 Ridge Rd,Germantown,MD,208764636,3012537000,240048000801,20170814
2017,15,Montgomery,0704,Woodfield Elementary,E,24200 Woodfield Rd,Gaithersburg,MD,20882,3012537085,240048000959,20170814
2017,15,Montgomery,0705,John T. Baker Middle School,M,25400 Oak Dr,Damascus,MD,208721814,3012537010,240048001456,20170814
2017,15,Montgomery,0706,Clearspring Elementary,E,9930 Moyer Rd,Damascus,MD,208722393,3012537004,240048001514,20170814
2017,15,Montgomery,0707,Rocky Hill Middle,M,22401 Brick Haven Way,Clarksburg,MD,208710000,3013538282,240048000660,20170814
2017,15,Montgomery,0708,Kingsview Middle,M,18909 Kingsview Rd,Germantown,MD,20874,3016014611,240048000863,20170814
2017,15,Montgomery,0747,Dr. Charles R. Drew Elementary,E,1200 Swingingdale Dr,Silver Spring,MD,209057049,3019896030,240048090480,20170814
2017,15,Montgomery,0748,Thomas Edison High School of Technology,,12501 Dalewood Dr,Silver Spring,MD,209060000,3019292175,240048001045,20170814
2017,15,Montgomery,0749,Piney Branch Elementary,E,7510 Maple Ave,Takoma Park,MD,209124939,3018918000,240048000894,20170814
2017,15,Montgomery,0754,Takoma Park Elementary,E,7511 Holly Ave,Takoma Park,MD,20912,3016506414,240048000932,20170814
2017,15,Montgomery,0755,Takoma Park Middle School,M,7611 Piney Branch Rd,Silver Spring,MD,209100000,3016506444,240048000933,20170814
2017,15,Montgomery,0756,East Silver Spring Elementary,E,631 Silver Spring Ave,Silver Spring,MD,209104607,3016506420,240048000821,20170814
2017,15,Montgomery,0757,Montgomery Blair High,H,51 University Blvd E,Silver Spring,MD,209010000,3016492800,240048000877,20170814
2017,15,Montgomery,0761,Pine Crest Elementary,E,201 Woodmoor Dr,Silver Spring,MD,209012517,3016498066,240048000893,20170814
2017,15,Montgomery,0764,Woodlin Elementary,E,2101 Luzerne Ave,Silver Spring,MD,209102136,3016506440,240048000961,20170814
2017,15,Montgomery,0766,Oak View Elementary,E,400 E Wayne Ave,Silver Spring,MD,209013811,3016506434,240048000887,20170814
2017,15,Montgomery,0767,Glen Haven Elementary,E,10900 Inwood Ave,Silver Spring,MD,209020000,3016498051,240048000844,20170814
2017,15,Montgomery,0769,Oakland Terrace Elementary,E,2720 Plyers Mill Rd,Silver Spring,MD,209020000,3019292161,240048000888,20170814
2017,15,Montgomery,0770,Flora M. Singer Elementary School,E,2600 Hayden Drive,Silver Spring,MD,20902,3016498000,240048000873,20170814
2017,15,Montgomery,0771,Rolling Terrace Elementary,E,705 Bayfield St,Takoma Park,MD,209127307,3014317600,240048000913,20170814
2017,15,Montgomery,0772,Viers Mill Elementary,E,11711 Joseph Mill Rd,Silver Spring,MD,209060000,3019292165,240048000940,20170814
2017,15,Montgomery,0773,Rock Creek Forest Elementary,E,8330 Grubb Road,Chevy Chase,MD,208153021,3016506410,240048000907,20170814
2017,15,Montgomery,0774,Highland Elementary,E,3100 Medway St,Silver Spring,MD,209022225,3019292040,240048000850,20170814
2017,15,Montgomery,0775,Eastern Middle School,M,300 University Blvd East,Silver Spring,MD,209010000,3016506650,240048001457,20170814
2017,15,Montgomery,0776,Montgomery Knolls Elementary,E,807 Daleview Dr,Silver Spring,MD,209013699,3014317667,240048000878,20170814
2017,15,Montgomery,0777,Weller Road Elementary,E,3301 Weller Rd,Silver Spring,MD,20906,3019292010,240048000946,20170814
2017,15,Montgomery,0778,Sligo Middle,M,1401 Dennis Ave,Silver Spring,MD,209023827,3016498121,240048001458,20170814
2017,15,Montgomery,0779,Sargent Shriver Elementary,E,12518 Greenly Dr,Silver Spring,MD,20906,3019294426,240048001537,20170814
2017,15,Montgomery,0780,Bel Pre Elementary,E,13801 Rippling Brook Drive,Silver Spring,MD,20906,3014602145,240048000780,20170814
2017,15,Montgomery,0782,Wheaton High,H,12601 Dalewood Dr,Silver Spring,MD,209064114,3019292050,240048000951,20170814
2017,15,Montgomery,0783,Kensington Parkwood Elementary,E,4710 Saul Rd,Kensington,MD,208954299,3015716949,240048000892,20170814
2017,15,Montgomery,0784,Highland View Elementary,E,9010 Providence Ave,Silver Spring,MD,209014912,3016506426,240048000851,20170814
2017,15,Montgomery,0786,Georgian Forest Elementary,E,3100 Regina Dr,Silver Spring,MD,209065353,3014602170,240048000842,20170814
2017,15,Montgomery,0787,A. Mario Loiederman Middle,M,12701 Goodhill Rd,Silver Spring,MD,20906,3019292282,240048001446,20170814
2017,15,Montgomery,0788,Wheaton Woods Elementary,E,15101 Bauer Drive,Rockville,MD,20852,3019292018,240048000952,20170814
2017,15,Montgomery,0789,Albert Einstein High,H,11135 Newport Mill Rd,Kensington,MD,208951699,3019292200,240048000773,20170814
2017,15,Montgomery,0790,Arcola Elementary,E,1820 Franwall Ave,Silver Spring,MD,20902,3016498590,240048001643,20170814
2017,15,Montgomery,0791,New Hampshire Estates Elem,E,8720 Carroll Ave,Silver Spring,MD,209033149,3014317607,240048000881,20170814
2017,15,Montgomery,0792,Newport Mill Middle,M,11311 Newport Mill Rd,Kensington,MD,208950000,3019292244,240048001207,20170814
2017,15,Montgomery,0794,Rosemary Hills Elementary,E,2111 Porter Rd,Silver Spring,MD,209105010,3016506400,240048000915,20170814
2017,15,Montgomery,0795,Rock View Elementary,E,3901 Denfeld Ave,Kensington,MD,208950000,3019292002,240048000908,20170814
2017,15,Montgomery,0796,Northwood High School,H,919 University Blvd W,Silver Spring,MD,20901,3016498088,240048001366,20170814
2017,15,Montgomery,0797,Harmony Hills Elementary,E,13407 Lydia St,Silver Spring,MD,209060000,3019292157,240048000848,20170814
2017,15,Montgomery,0798,Springbrook High,H,201 Valleybrook Dr,Silver Spring,MD,209040000,3019895700,240048000926,20170814
2017,15,Montgomery,0799,Stephen Knolls School,EMH,10731 St. Margaret's Way,Kensington,MD,208952831,3019292151,240048000496,20170814
2017,15,Montgomery,0803,Forest Knolls Elementary,E,10830 Eastwood Ave,Silver Spring,MD,209010000,3016498060,240048000832,20170814
2017,15,Montgomery,0805,Kemp Mill Elementary,E,411 Sisson St,Silver Spring,MD,209020000,3016498046,240048000858,20170814
2017,15,Montgomery,0807,Brookhaven Elementary,E,4610 Renn St,Rockville,MD,208532707,3014602140,240048000789,20170814
2017,15,Montgomery,0808,Cresthaven Elementary,E,1234 Cresthaven Dr,Silver Spring,MD,20903,3014317622,240048000814,20170814
2017,15,Montgomery,0811,White Oak Middle,M,12201 New Hampshire Ave,Silver Spring,MD,209042870,3019895780,240048000954,20170814
2017,15,Montgomery,0812,Parkland Middle,M,4610 West Frankfort Dr,Rockville,MD,208530000,3014385700,240048000891,20170814
2017,15,Montgomery,0815,John F. Kennedy High,H,1901 Randolph Rd,Silver Spring,MD,209020000,3019292100,240048000855,20170814
2017,15,Montgomery,0817,Glenallan Elementary,E,12520 Heurich Rd,Silver Spring,MD,20902,3019292014,240048000845,20170814
2017,15,Montgomery,0818,Col. E. Brooke Lee Middle,M,11800 Monticello Ave,Silver Spring,MD,209021714,3016498100,240048000806,20170814
2017,15,Montgomery,0819,Rock Creek Valley Elementary,E,5121 Russett Rd,Rockville,MD,208532550,3014602195,240048000909,20170814
2017,15,Montgomery,0820,Earle B. Wood Middle,M,14615 Bauer Dr,Rockville,MD,208530000,3014602150,240048000820,20170814
2017,15,Montgomery,0822,Strathmore Elementary,E,3200 Beaverwood Ln,Silver Spring,MD,209063015,3014602135,240048000930,20170814
2017,15,Montgomery,0823,Argyle Middle,M,2400 Bel Pre Rd,Silver Spring,MD,209060000,3014602400,240048000409,20170814
2017,15,Montgomery,0916,Rock Terrace School,MH,390 Martins Ln,Rockville,MD,208501856,3012794940,240048001460,20170814
2017,15,Montgomery,0951,Longview School,EMH,13900 Bromfield Rd,Germantown,MD,208740000,3016014830,240048000867,20170814
2017,15,Montgomery,0965,Regional Institute for Children & Adolescents,EMH,15000 Broschart Rd,Rockville,MD,208503303,3012516900,240048001398,20170814
2017,16,Prince George's,0102,High Point High,H,3601 Powder Mill Rd,Beltsville,MD,207053599,3015726400,240051001059,20170814
2017,16,Prince George's,0104,Beltsville Academy,EM,4300 Wicomico Ave,Beltsville,MD,207052673,3015720630,240051000978,20170814
2017,16,Prince George's,0105,Calverton Elementary,E,3400 Beltsville Rd,Beltsville,MD,207053312,3015720640,240051000995,20170814
2017,16,Prince George's,0107,Frances Fuchs Early Childhood Center,,11011 Cherry Hill Road,Beltsville,MD,207053852,3015720600,240051001134,20170814
2017,16,Prince George's,0108,James E. Duckworth Regional Center,EMH,11201 Evans Trl,Beltsville,MD,207053903,3015720620,240051001354,20170814
2017,16,Prince George's,0109,James H. Harrison Elementary,E,13200 Larchdale Rd,Laurel,MD,207081744,3014973650,240051001069,20170814
2017,16,Prince George's,0110,Martin Luther King Jr. Middle,M,4545 Ammendale Rd,Beltsville,MD,207051113,3015720650,240051001101,20170814
2017,16,Prince George's,0111,Vansville Elementary,E,6813 Ammendale Rd,Beltsville,MD,20705,3019312830,240051001660,20170814
2017,16,Prince George's,0203,Judith P. Hoyer Montessori,EM,929 Hill Rd,Landover,MD,20785,3018084420,240051000414,20170814
2017,16,Prince George's,0205,Bladensburg Elementary,E,4915 Annapolis Rd,Bladensburg,MD,207101224,3019851450,240051000985,20170814
2017,16,Prince George's,0208,Bladensburg High,H,4200 57th Ave,Bladensburg,MD,207101903,3018876700,240051000987,20170814
2017,16,Prince George's,0210,Rogers Heights Elementary,E,4301 58th Ave,Bladensburg,MD,207101903,3019851860,240051001146,20170814
2017,16,Prince George's,0211,Gladys Noon Spellman Elementary,E,3324 64th Ave,Cheverly,MD,207851304,3019251944,240051090458,20170814
2017,16,Prince George's,0213,Cooper Lane Elementary,E,3817 Cooper Ln,Landover Hills,MD,207842452,3019251350,240051001014,20170814
2017,16,Prince George's,0214,Templeton Elementary,E,6001 Carters Ln,Riverdale,MD,207373217,3019851880,240051001171,20170814
2017,16,Prince George's,0216,Annapolis Road Academy,H,5150 Annapolis Rd,Bladensburg,MD,207101409,3012093580,240051000865,20170814
2017,16,Prince George's,0217,Port Towns Elementary,E,4351 58th Ave,Bladensburg,MD,20710,3019851480,240051001368,20170814
2017,16,Prince George's,0303,Croom High,H,9400 Surratts Road,Cheltenham,MD,20623,3013728846,240051001463,20170814
2017,16,Prince George's,0304,Perrywood Elementary,E,501 Watkins Park Dr,Largo,MD,207748801,3012183040,240051000866,20170814
2017,16,Prince George's,0305,Patuxent Elementary,E,4410 Bishopmill Dr,Upper Marlboro,MD,207723411,3019527700,240051001129,20170814
2017,16,Prince George's,0504,Fort Washington Forest Elementary,E,1300 Fillmore Rd,Fort Washington,MD,207442935,3012031123,240051001039,20170814
2017,16,Prince George's,0507,Rose Valley Elementary,E,9800 Jacqueline Dr,Fort Washington,MD,207442575,3014494990,240051001148,20170814
2017,16,Prince George's,0509,Accokeek Academy,EM,14400 Berry Rd,Accokeek,MD,20607,3012033200,240051001686,20170814
2017,16,Prince George's,0510,Potomac Landing Elementary,E,12500 Fort Washington Rd,Fort Washington,MD,207446263,3012031114,240051001132,20170814
2017,16,Prince George's,0511,Friendly High,H,10000 Allentown Rd,Fort Washington,MD,207443999,3014494900,240051001038,20170814
2017,16,Prince George's,0603,Suitland High,H,5200 Silver Hill Rd,Forestville,MD,207472045,3018170500,240051001164,20170814
2017,16,Prince George's,0606,Bradbury Heights Elementary,E,1401 Glacier Ave,Capital Heights,MD,20743,3018170570,240051000991,20170814
2017,16,Prince George's,0607,Hillcrest Heights Elementary,E,4305 22nd Place,Temple Hills,MD,207487000,3017023800,240051001060,20170814
2017,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,MH,2001 Shadyside Avenue,Suitland,MD,20746,3018173100,240051001047,20170814
2017,16,Prince George's,0610,North Forestville Elementary,E,2311 Ritchie Rd,Forestville,MD,207473735,3014997098,240051001113,20170814
2017,16,Prince George's,0613,District Heights Elementary,E,2200 County Rd,District Heights,MD,207471344,3018170484,240051001019,20170814
2017,16,Prince George's,0615,Benjamin Stoddert Middle,M,2501 Olson St,Temple Hills,MD,207481601,3017027500,240051001464,20170814
2017,16,Prince George's,0617,Francis Scott Key Elementary,E,2301 Scott Key Dr,District Heights,MD,207471231,3018177970,240051001050,20170814
2017,16,Prince George's,0618,Longfields Elementary,E,3300 Newkirk Ave,Forestville,MD,207474360,3018170455,240051001094,20170814
2017,16,Prince George's,0619,Princeton Elementary,E,6101 Baxter Dr,Suitland,MD,207464509,3017027650,240051001136,20170814
2017,16,Prince George's,0622,Thurgood Marshall Middle School,M,4909 Brinkley Rd,Temple Hills,MD,207485299,3017027540,240051001465,20170814
2017,16,Prince George's,0632,Allenwood Elementary,E,6300 Harley Ln,Temple Hills,MD,207483815,3017023930,240051000966,20170814
2017,16,Prince George's,0633,Overlook Elementary,E,3298 Curtis Dr,Temple Hills,MD,207481218,3017023831,240051001119,20170814
2017,16,Prince George's,0636,William Beanes Elementary,E,5108 Dianna Dr,Suitland,MD,207462222,3018170533,240051001184,20170814
